reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b0f593d2-023c-46a6-8e87-7bd6096c54d8,Ahmad Fauzi Lubis,https://play-lh.googleusercontent.com/a-/ALV-UjV2sQizXuVSe5Wr6IMdN2eJgXFVmzaAkk9xO6bCmsfvhpeBNfOeYQ,"Aduh setelah update terbaru aplikasi nya jadi berat nih, padahal hp saya masih baru, UI untuk scrolling nya lag padahal pake native bulan flutter gojek nya, tolong ya developer lebih di optimalkan lagi 👍🏻",1,6,5.6.1,2025-01-18 18:41:30,"Hai Kak Ahmad, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2025-01-19 03:24:05,5.6.1
1351d35c-d752-4fdc-bb3c-a7d21e4dd5c0,Muhammad Chabib,https://play-lh.googleusercontent.com/a-/ALV-UjVchfNDX5adwX0wNfFBfF_osPCsIx8RgWGrRIYQ-vrtzFxtxwRw,"Pas mau cekout gofood, keluar aplikasi bbrp detik eh tbtb vocer eror dan berubah. Langsung pindah shopee food lebih jelas !!!",1,16,5.11.1,2025-02-28 06:08:16,"Mohon maaf, Kak Chabib. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Untuk kendala login lainnya, silakan mengakses halaman bantuan login pada aplikasi Gojek. ^Melisa",2025-02-28 09:08:21,5.11.1
e88e02ce-f5da-445d-a5de-d4164b918ee1,Pashupatasastra Mahesvara शिव,https://play-lh.googleusercontent.com/a-/ALV-UjWUJGS9bRbQzAfOK8a0xbwhjOhBL7lCaeEcPIQh5dK-vihHWDob,"-Kebanyakan update -Banyak dikenakan biaya pelayanan ini dan itu -Persiapan waktu utk persiapan makanan di gofood terutama warung nya lama bisa sampe 1 jam -Estimasi waktu pengiriman jg lama -Kenapa semakin kesini, semakin mahal? -dari pada keseringan update, mgkin isa d tambahkan penilaian utk driver yg membatal kn orderan konsumen",1,10,5.8.1,2025-02-02 00:33:12,"Hai Kak Pashupatasastra, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-02-02 02:29:31,5.8.1
19f85547-97c5-48c0-af43-0d7e371bddc7,Agung Bagus,https://play-lh.googleusercontent.com/a-/ALV-UjWECPjfiejYphvjg0eBiC3lG_ZB3AytrhUo3kaTRdY3-xNNhtue,"Masukan buat aplikasi Gojek terutama Gofood , saya sering Order pesana layanan Express tapi kadang datang tdk sesuai harapan tepat waktu, jadi ini merugikan Customer , knpa tdk ada Refund ke saldo seandai nya tdk sesuai waktu pesan Express , kadang telat 10 - 30 menit tapi tetap dikenakan biaya express , makasih",5,2,5.9.1,2025-02-11 02:49:21,,,5.9.1
5a888d29-d1da-43ad-9cae-6e0630f74bbe,FARHAN MIRAJ,https://play-lh.googleusercontent.com/a-/ALV-UjXhylf_Ekm5vev2LIhiIifj2A_pmwyvEIZgUgTZdJ0vKI0_95M,"Aplikasi paling ga jelas, udh diinstal terus ga kebuka, giliran di update malah ke uninstall.. Maunya apa si nih apk",5,2,5.6.1,2024-12-28 01:36:34,,,5.6.1
4f7d9375-8725-4c86-957b-55033281a895,Arif Sukma Mulyadin,https://play-lh.googleusercontent.com/a-/ALV-UjWbr8NBCIwCvefzarBL9CTVQVQkW4ebiOQi14a-hFzWrXkpOzfr,"SANGAT KECEWA SEKALI. Bagi sy yg jarang menggunakan ojol, terkadang ada salah nya dalam membuat orderan. Ketika sy salah memasukkan alamat tujuan, begitu edit, harga jadi melambung tinggi. GOJEK KACAU LAH",1,4,5.6.1,2025-01-20 07:07:58,"Mohon maaf atas ketidaknyamanannya, Kak Arif. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Maura",2025-01-20 08:06:36,5.6.1
e169caac-46a0-497d-942c-6f50782b0331,Arvi Yanti,https://play-lh.googleusercontent.com/a/ACg8ocLaFw9XFdaukHDF2SMQau7ZvmLhA97lolUncDLQvScl5thpaw=mo,Mempermudah kita yang sangat butuh transportasi dengan cepat.Gak perlu ribet tinggal klik..Gojekpun datang..Terima kasih sangat membantu.,5,2,5.6.1,2025-01-13 03:20:08,,,5.6.1
6d492ac5-ed61-49d5-aaa1-601a673375ce,Sapta Suwenda Suwenda,https://play-lh.googleusercontent.com/a/ACg8ocIG2SsjzJ-7vR-jcR_MJhuj4lGigZ32w2hPgLchNbgp92SLxIo=mo,"min tolong d perbaiki, d fitur go food ketika kita order makanan di shop food yg baru atau yg selanjutnya, trus catatan dari orderan pertama kenapa masih ada, dan otomatis jd sebuah catatan ke shop food selanjutnya, sedangkan jenis makan yg d order berbeda dari sebelumnya, tolong yah d perbaiki, jd kesannya gk nyambung catatan saya terhadap pembelian saya, karena itu catatan bekas orderan sebelumnya, tolong d buat otomatis terhapus atau gmna ketika kita order baru dan ganti toko makanan.",4,4,5.7.2,2025-01-19 08:37:58,"Hai Sapta Suwenda, mohon maaf untuk kendalanya, apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2022-08-14 00:33:02,5.7.2
28b99b22-c757-466c-bf72-275e32975cc8,Dion Rama Putra,https://play-lh.googleusercontent.com/a/ACg8ocJm5myWidTCLOcPk3ifUKld9TOH1n8lYJxe6eqH6tUtc9Z4Uw=mo,aplikasinya bagus bagus aja sih sebenarnya ya. Cuman iklannya cukup menggangu apalagi pas buka aplikasi lain eh malah ikaln ini yang muncul tolong ya di perbaiki lagi,3,3,5.9.1,2025-02-06 16:32:09,"Hai Kak Dion, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-02-06 23:02:52,5.9.1
ba17fb66-e4e0-4582-93b9-d8fd168e71f7,Keke Rusmiati9,https://play-lh.googleusercontent.com/a/ACg8ocLpaCsATVEuCsE0f_Yzyuk5FoJgC2Cr5__4l6_D3Bs-P8NcLA=mo,"Bukannya makin baguss, malah tambah jelek ni aplikasi,,, maps g tepat, sering eror, tiba"" gopay g bisa dipake,,capeee bgt dapetnya jauh"" bgt buat pick up",1,2,5.6.1,2025-01-09 02:17:05,"Hai Kak Keke, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-01-09 02:31:56,5.6.1
c9fe5968-2c7e-4186-97ba-7a57fae94d28,Muhammad Ilham Fatoni,https://play-lh.googleusercontent.com/a-/ALV-UjWunP5bxXt5tyzicrSisEvtRdp1d-G4-I7w4Ar-DvbYumdsIheB,"Aplikasi tolol, titik maps salah mulu, padahal udah jelas dan klik alamat yg sudah di rekomen, tetep aja salah, tolol bener dah aplikasinya.",1,2,5.6.1,2025-01-11 01:30:50,"Hai, Kak Muhammad. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura",2025-01-11 02:03:12,5.6.1
143236da-1bf7-405d-86b1-66202483d82e,Indah Renita,https://play-lh.googleusercontent.com/a-/ALV-UjVg2INHqZUya8-MMtqGlPq30p6qwWscTF4ZdEceC6Uw7C5dlitG,Kalau pilih pengiriman reguler sengaja lama banget dapat drivernya. Sampai 1 jam lebih baru dapat. Tiap pesen kayak diharuskan milih pengiriman prioritas. Males banget,1,6,5.7.2,2025-01-19 06:10:04,"Mohon maaf atas ketidaknyamanannya, Kak Indah. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maura",2025-01-19 08:06:07,5.7.2
35e84f13-23b1-4e44-a5d0-d81fcc769eed,Noviana Eltanin,https://play-lh.googleusercontent.com/a/ACg8ocK7cWz9SLPXvmAs1Q5iugSde3QXHpJ19TuWIWP5ZqBW6929dw=mo,"Saya pernah mendapatkan driver sangat buruk, tidak sopan (berbicara kasar & tidak pantas pada costumer), dan tidak menyelesaikan pesanan barang dikembalikan/dicancel ditengah jalan, setelah itu driver malah meminta tip lebih.",1,7,5.7.2,2025-01-25 06:29:03,"Hai Kak Noviana, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" di kolom pencarian. ^Maya",2025-01-25 08:11:11,5.7.2
e8267a04-e081-488d-88d1-465437728b48,desi aryanti,https://play-lh.googleusercontent.com/a/ACg8ocKQpzESv1rC-XocPyzfqbnkfv02ltmqlavGjlq27Gpjs3ZyPQ=mo,"sayaa baru ajaa menggunakan nya untuk order makanan, sayaa memesan 2 menu makanan di resto, dan pesanan nya sudah sampe, masaaa ke order lagi pesanan yg sama dan total harga yang sama dengan pesanan yg awal, padahal saya pas terima orderan yang pertama engga buka hp lagi jd otomatis saya engga memesan lagi yang sama jg,trs di daftar chat gojek pun jg engga ada chat gojek dari abng"" yg ngater pertamaaaa, jd di daftar chat gojek saya cuma adaaa chat masuk saya dengan abng"" yg ngater ke duaa......",3,3,5.9.1,2025-02-09 15:58:10,"Hai Kak Desi, mohon maaf atas ketidaknyamanannya. Kedepannya jika terjadi double order kamu dapat melakukan pembatalan dari aplikasi untuk salah satu ordernya ya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Miko",2025-02-09 16:13:27,5.9.1
e886a95c-83c4-4c10-8615-c198b0d7b872,Rifqi Khaedar,https://play-lh.googleusercontent.com/a-/ALV-UjXYRHl6PUhucZDqoEOEf-HMJPnyVle2tU7_-oottwBZTJ34dB19Fw,"Go Food perbaiki lagi, kita udah pesen resto udah buatin makanannya tapi ternyata ga ada driver yang ngambil habis tu otomatis dibatalin kasian yang punya resto lah cok. Mending dapetin driver nya dulu baru pesan ke resto. Belum lagi harga di go food nih kadang ada yang 2x lipat dari harga kalo langsung ke resto (ini belum sama ongkir)",1,4,5.8.1,2025-01-29 12:18:41,"Hai Kak Rifqi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-01-29 12:37:49,5.8.1
c2b5356c-092b-4c1f-9f71-aaf51686c2f3,Danuri Gondrong,https://play-lh.googleusercontent.com/a-/ALV-UjXOnMQIf4go2cIwU45TRKvzyLo7u7gcnMRLXLMOrVfTR_x9jC8,"jujur ak udh pake gojek ini 3thnan, tapi kenapa ya tbtb gojek ak tuh kalo buka chat dari si driver nya ga bisa mulu, malah ngulang lg dari beranda hp ku, dan ini udah berulang"" kali, hal ini tentunya menyusahkan ku bgt ya karena kalo ada apa apa dengan driver kita gabisa komunikasi gitu.",2,1,5.10.1,2025-02-15 05:36:53,"Hai Kak Danuri, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-02-15 06:09:16,5.10.1
dbe4c01f-68c1-46c5-9620-1b73fd578b47,Nida Upi,https://play-lh.googleusercontent.com/a-/ALV-UjWUqNK6EOtdjxFXh6MauY3SlQF0St3epsgtXOeQw4VpxveuA-wjaA,"Tolong driver2nya suka ada yg ga jujur, sering order gofood ditempat yg sama biasanya ga ada parkirnya, tiba2 ditagih uang parkir, coba tanya lewat ulasan ke resto nya dibilang ga ada parkir nya. Gosend sama gofood kyaknya ladang basah buat cari tambahan, mungkin di pikir org ga tahu x. Walaupun duit ga seberapa ya jujur yg penting.",4,6,5.7.2,2025-01-29 02:38:54,,,5.7.2
3a69ead2-473d-4849-b641-c73583e88b98,iis khaerunisah,https://play-lh.googleusercontent.com/a-/ALV-UjVZhnAa28uAuBIa1uMg5vUBtvxeCgXP1kaZDC9aI9hLYBqIcuiz,Saya pesen gofood harga + ongkirnya 26.000... Tapi pas nyampe harganya tiba-tiba berubah jadi 36.500... Nyebelin banget... Auto uninstall... Bye Gojek ..,1,2,5.6.1,2025-01-08 13:03:56,"Mohon maaf atas ketidaknyamanannya, Kak Khaerunisah. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",2025-01-08 16:18:02,5.6.1
7bc52926-4dbe-4291-a236-af727ff4411d,Lyd she,https://play-lh.googleusercontent.com/a/ACg8ocIHMIXr44I226afWyX9qMgWnI6fFV5WX_KRWPY2kqMVBJqdeg=mo,"Thanks ya pesanan saya sudah sampai dg baik, walaupun agak mahal mungkin krn lokasi saya yg agak jauh. Tapi ga apa2.. tq gojek.. Tolong dong supaya GO-MART lebih lengkap, kaos kutang anak ga ada, dan masih banyak lagi yg ga ada barang lainnya..",5,3,5.6.1,2025-01-10 12:27:01,,,5.6.1
8fbbd94d-5a27-40fa-b7ed-8e4b08f66c1e,Nurul Izzah Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjX8UEBxAsLgu49cOxKPt1ts1I_BCsy4hTVVYWxbmcM-BnYGLxs,"Aku udh make sure pesen gofood td pakai vcr, dan waktu mau check out jelas bgt harga itu kenak 19.900 Udh di co tbtb berubah jd 28.700 itu knp ya? Biaya penanganan tbtb jd 20rb lebih . Kalo emg krn tglhn baru knp gak pas sblm check out kasih liat harga yg bener!!!!????? Sumpah gojek makin kocak",1,3,5.6.1,2025-01-01 10:53:16,"Mohon maaf atas ketidaknyamanannya, Kak Nurul. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",2025-01-01 13:05:47,5.6.1
2f1ade18-b4b5-4298-a07d-0a642c242687,ARDI CAHYANA,https://play-lh.googleusercontent.com/a-/ALV-UjXv3SWs3VlQ0PIycMFilb6fLchOSyo2xpKGLdYdD-LdLO9RrGM,"Aplikasinya bagus, hanya kurirnya itu perlu pelayanan yg lebih bagus...krn dalam memanggil customer hanya namanya....kalau tidak tahu umurnya pakailah Kak, akan lebih sopan...namun kalau sudah tahu yang memesan atau menerima orang tua panggilah pak atau ibu...",4,3,5.6.1,2025-02-04 04:18:09,,,5.6.1
f094820d-c7c1-4790-87bd-164c4c8b9311,EF_AADE,https://play-lh.googleusercontent.com/a-/ALV-UjVrvbcoeYHuFcmIDujTXE-ih9bzjx1W_A2l4hsokXX3OXeWRMPC,"Bagus, sangat memudahkan. Tapi tolong lebih disesuaikan lagi titik aplikasi buat pengantaran/penjemputan biar driver ga bingung",5,3,5.8.1,2025-01-31 10:58:16,,,5.8.1
354301e5-d3d9-43eb-a737-2a77ea5b4b29,Abela Putri,https://play-lh.googleusercontent.com/a-/ALV-UjX_K1g-OH-4JcuCSerJa7A0np3JcZ8DngIxmXD2qfqjRLsCctuM,Tiap gofood selalu plus dan pake ekstra biaya buat pengiriman cepat. Tapi mostly telat. Dan yg disalahin resto nya. Kalo sekiranya gabisa secepat itu GAUSAH MINTA DANA TAMBAHAN. Dzolim bgt heran. Makan tuh duit,1,7,5.7.2,2025-01-24 15:02:16,"Hai Kak Abela, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2025-01-24 16:05:28,5.7.2
7f913c3a-4e47-4ec6-b92b-ae8a5ecbbca2,mardiyah april,https://play-lh.googleusercontent.com/a/ACg8ocIA0Z-tUxLm3zDTiORV8a03hvvNTRCG_QoPOwNo7d-MFj7x-w=mo,"Kenapa sekarang akun saya sering banget keluar sendiri. Dan tiap mau login harus vermuk, tapi susah banget masuk nya. Sampe di ulang berkali kali tetep gabisa. Udah 2x kejadian kaya gini. Dari awal donlot gapernah kaya gini. Baru sekarang ini",3,6,5.7.2,2025-01-22 08:35:24,"Mohon maaf atas kendalanya, Kak April. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-01-22 09:28:26,5.7.2
b28a7f93-afad-47fa-9220-cbfdca67c1e0,Nanud,https://play-lh.googleusercontent.com/a-/ALV-UjVKfbdG2fDUU2_NL8D-oQhunROytf8hWgJw0n28YJMRf5m_PULU,"Sudah saya upgrade ke gojek plus, tapi kenapa promo gofood nya makin hari makin sedikit, bahkan ketika pulang kampung tidak menemukan 1 voucher pun kecuali voucher ongkir 10ribu, makin yakin upgrade plus di sebelah aja😹, Edit : ya gw tau kalau itu tapi ya kali di malang yang promo cuman ayam geprek mulu😹 bulan lalu awal beli banyak toko yang diskon sekarang cuman geprek😹 gw juga pengen es krim woi😹",1,3,5.6.1,2025-01-14 13:07:43,"Hai Kak @Nanud, jangan khawatir. Jika pembelian kamu memenuhi ketentuan minimum pembelian Rp30.000 pada resto bertanda PLUS, diskon/voucher akan otomatis terpasang saat proses checkout pembelian. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-01-14 13:50:52,5.6.1
cdbb78e7-4be8-40a6-bc25-635ddca57741,Octavia Suci Ramanda,https://play-lh.googleusercontent.com/a-/ALV-UjWVjZ5UVNttg4rLtKYh7QUaVZdH-MD45ppJIJx7Gcrutj75bxw,KECEWA SIHHH!! udh pesen gofood dgn bayar lebih (express) tp malah ttp lamaaaaaa bahkan telatt sampe pesanan dtg 1 jam lebih. Pahadal jarak dari tempat jualannya gak jauhhhhhh ga sampe 3km heduhhhhhhh gimana sih kecewaaaaaaaaaa,1,5,5.9.1,2025-02-05 14:37:34,"Hai Kak Octavia, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2025-02-05 15:27:06,5.9.1
ad7550c4-422e-4716-9946-55be7dd10b65,Kenanga Smg,https://play-lh.googleusercontent.com/a/ACg8ocKyhilnI5Au0NoFjO5sxSs0utrwZONqUC5l7r1a67Q3MhT1RQ=mo,"Saya kasih bintang 3, saran buat apk ini ya aku bberapa kali pesen makanan cari driver ga nyangkut, waktu 1 jam nunggu, kalo bisa apk ini ya max 30 menit biar customer nunggu gak lama bisa order ulang kalo 1jam ga dpt driver d cancel mau pesen lagi males, keburu ilang lapernya",3,2,5.8.1,2025-01-30 09:54:20,"Mohon maaf atas kendalanya, Kak @Kenanga Smg. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat restoran. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maya",2025-01-30 10:33:58,5.8.1
89f16107-bdea-434f-8340-00ce0e5bf8dc,Keisha nadira safira,https://play-lh.googleusercontent.com/a/ACg8ocJFINwptuBtxGgFKuNAHF17MT-fzgIxaFIsO10WWwr25RUaPDY=mo,"tolong dongg pihak gojek kalau ngasi driver jangan terlalu jauh dari posisi costumer. rataa rata pada banyak cancel, dan benerin juga pelacak an driver kadang titik nya ngejauh pedahal udah deket. tolong upgrade lagi buat gojek, kalau ngasi driver jangan terlalu jauh dari posisi costumer. sudah pagi pagi pesan tetap saja telat karena kendala gojek yang ada ajaaaaa masalahnya hadeh",1,2,5.6.1,2025-01-22 23:48:15,"Hai Kak Keisha, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-01-23 00:47:28,5.6.1
66f5b7d9-0975-4dd0-b532-60f008b24f60,Michael Lie,https://play-lh.googleusercontent.com/a-/ALV-UjUhtxpAaFnUixNzecNLCkDuOx6Hc-e1hJLrS0y5hrX2EefjwK48,Saya melakukan penarikan udah lebih dari 6 hari dana saya belum masuk setelah di telfn csnya malah disuruh email udah di email tapi ga ada balasan bagaimana pihak gojek tolong di baca yaa kalo masalah kecil aja ga bisa di tanggapin pelanggan bisa beralih,5,2,5.9.1,2025-02-12 08:50:20,,,5.9.1
56f887bc-3b83-42aa-9dfa-8cf228a9afa4,Restha Arista,https://play-lh.googleusercontent.com/a/ACg8ocJt8qF8q_xpU0QN5Gs9ky2P3g9IJOH-8rQHjDfvw_Ydd7FgvQ=mo,"Pelayanan mohon di perbaiki,jangan biar kan pelanggan sudah pesen,dan,nunggu lama, malahan di batalkan, driver posisi lagi hujan,jdi pesan apk sebelah",3,1,5.6.1,2025-01-10 18:55:26,"Hai Kak Restha, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-01-10 23:45:07,5.6.1
06db21b1-7acb-4ce6-ad82-9c32c8a235ba,Rana Alfatria,https://play-lh.googleusercontent.com/a/ACg8ocL16adLkeRs0rZ9aayxerNIJLy61JNrs1YfYwIjERDWNoMrtw=mo,Driver sigap dan sat set. Kemana2 jadi gampang dengan adanya gojek. Gitu jg saat pengen makan sesuatu tapi males keluar. Tinggal pesen via gofood. Semakin ditingkatkan aja pelayanannya dan sering kasih promo. Hihihi,5,2,5.6.1,2025-01-01 03:02:51,,,5.6.1
9e635dc9-21e6-4ef0-b79d-476744627d0a,Zivi lili Zivilia lily,https://play-lh.googleusercontent.com/a/ACg8ocLrtfwGnYBLhaJQWRX8TWASK2ZPBCPoATOuK09tLA7vN1U7lw=mo,"Kenapa sih driver gocar skrg pada arogan, dan ga sopan, kemarin saya pesan gocar brngkt pagi masih aman, driver gocar ny sopan baik, pulang ny sore saya pesan gocar lagi, org ny agak tua nyetir ny cepet bngt, nyalip"" kendaraan lain, kaki tangan saya udh agak dingin-, saran sih harus ny pelan aja gpp yg penting slmt smpe tujuan.",3,3,5.8.1,2025-01-31 11:46:40,"Hai Kak Zivi, mohon maaf atas ketidaknyamanannya. Kamu bisa menceritakan lebih lanjut kronologi pengalamanmu melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver membahayakan saya saat mengemudi"" di kolom pencarian. Semoga informasi ini membantu ya. ^Maya",2025-01-31 12:07:09,5.8.1
11f6c1aa-e392-4e41-863d-b9f43f9051ec,kaka nono,https://play-lh.googleusercontent.com/a-/ALV-UjX44iqXNKenp-m5ezTumKwH0qtNtH-NvNR6Q9hGFLMmWATRs7Ez,Kalau bisa walau sudah ke antar masih bisa ngasih tip...karena kadang kita lupa...tolong diperhatikan..terima kasih.. Terima kasih gojek saran saya yg diatas sudah bisa diaplikasikan🙏..jadi bisa ngasih tip walau barang sudah diantar...,5,1,5.6.1,2025-02-02 03:26:41,,,5.6.1
2d0cb423-158b-4d9d-88fd-c240a1b9c2d9,Alfiyani Nurohmah,https://play-lh.googleusercontent.com/a-/ALV-UjXxQXzgM38Q_qHgCrhiUeF7ZcewDt6g8H5AgJBIECOnxPOb-k_kBQ,Buat pesan makan dan antar barang dan untuk penjemputan sangat sangat bagus dan mantap pokoknya di perbaik lagi saja yang kurang selebihnya bagus,5,1,5.7.2,2025-01-28 05:25:24,,,5.7.2
bc083893-1799-408c-a21c-29025b3b212a,Herbert Siagian,https://play-lh.googleusercontent.com/a-/ALV-UjWvqwWMdz8yhGVlTbZDH8Gr2uiiPYLKv6VJ_P6ajvwgOBY0g56o,Aplikasi online yang paling buruk dan sangat tidak professional dalam operasionalnya yg pernah saya kenal. Not recommended at all.,1,0,5.13.1,2025-03-13 14:56:27,"Hai Kak Herbert, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa
",2025-03-13 15:05:16,5.13.1
523b72c9-0eab-4465-b18a-aabb942281e8,Nabila Gusti,https://play-lh.googleusercontent.com/a-/ALV-UjXse8gQR-AXzMnYunNgRFsPbrwBQgg9KjAU9BVeYb0Rw3A7g-w,"gojek sekarang mtrnya kadang ga sesuai dengan yg dia pake dan yg dia daftar di aplikasi l, kadang ada mtr yg maaf kurang layak buat dipake tapi tetap dipake buat narik, bukannya saat pendaftaran ada minimal tahun kendaraan ya",1,2,5.9.1,2025-02-08 00:31:19,"Hai Kak Nabila, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-02-08 01:12:45,5.9.1
